from,to,interaction_type,n_references,curation_effort,is_stimulation,consensus_stimulation,is_inhibition,consensus_inhibition,is_directed,consensus_direction,PMDI_interaction
GLI1,PLTP,transcriptional,2,2,1,1,0,0,1,1,18924150
GLI1,PLXNA2,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,POMC,transcriptional,1,1,1,1,0,0,1,1,15572433
GLI1,PRDM1,transcriptional,1,1,1,1,0,0,1,1,19860666
GLI1,PRDM8,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,PRKCH,transcriptional,4,4,0,0,1,1,1,1,18924150
GLI1,PROKR1,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,PRPSAP1,transcriptional,2,2,1,1,0,0,1,1,18924150
GLI1,PTCH1,post_translational;transcriptional,29,29,1,1,0,0,1,1,11001584;11719506;11960000;12138125;14555646;15087129;15520176;16054035;16158046;16328026;16396903;16406505;16571352;16880536;17000779;17035233;18813803;19190345;19219074;19736394;19860666;20107231;21059263;21076395;21442356
GLI1,PTCH2,post_translational;transcriptional,23,23,1,1,0,0,1,1,11001584;11960000;12138125;14555646;15087129;15520176;16054035;16158046;16328026;16396903;16406505;16571352;16880536;17000779;17035233;18813803;19190345;19219074;19736394;19860666;20107231;21059263;21442356
GLI1,PTHLH,transcriptional,1,1,1,1,0,0,1,1,12810168
GLI1,RASL11B,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,RASSF8,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,RBM24,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,RBPMS,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,REG4,transcriptional,1,1,1,1,0,0,1,1,21494603
GLI1,RGS16,transcriptional,2,2,1,1,0,0,1,1,18924150
GLI1,RGS4,transcriptional,1,1,0,0,1,1,1,1,19095649
GLI1,RRM2B,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,RUNX2,transcriptional,1,1,1,1,0,0,1,1,23383321
GLI1,RUNX3,transcriptional,1,1,1,1,0,0,1,1,23383321
GLI1,S100A7,transcriptional,3,3,1,1,0,0,1,1,16880536
GLI1,S100A9,transcriptional,3,3,1,1,0,0,1,1,16880536
GLI1,SCARA5,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,SCARB1,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,SEPTIN7,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,SFRP1,transcriptional,4,4,1,1,0,0,1,1,16328026;17035233;19930158
GLI1,SFRP2,transcriptional,1,1,0,0,1,1,1,1,12444557
GLI1,SGK1,transcriptional,2,2,0,0,1,1,1,1,18924150
GLI1,SH3GLB1,transcriptional,2,2,0,0,1,1,1,1,11719506
GLI1,SHH,transcriptional,3,3,1,1,0,0,1,1,16855373;19384336;9247260
GLI1,SKIC8,transcriptional,1,1,0,0,1,1,1,1,19095649
GLI1,SLC19A1,transcriptional,2,2,1,1,0,0,1,1,18924150
GLI1,SLIT2,transcriptional,2,2,0,0,1,1,1,1,18924150
GLI1,SLITRK6,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,SMAD4,transcriptional,3,3,1,1,0,0,1,1,24739390
GLI1,SMOC2,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,SNAI1,post_translational;transcriptional,23,23,1,1,0,0,1,1,11001584;11960000;12138125;14555646;15087129;15520176;16054035;16158046;16328026;16396903;16406505;16571352;16880536;17000779;17035233;18813803;19190345;19219074;19736394;20107231;21059263;21442356
GLI1,SOCS1,transcriptional,3,3,1,1,0,0,1,1,24058673
GLI1,SOX14,transcriptional,1,1,1,1,0,0,1,1,20074681
GLI1,SOX9,transcriptional,3,3,1,1,0,0,1,1,17409199
GLI1,SPAG9,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,SPP1,transcriptional,3,3,1,1,0,0,1,1,11719506;19556240
GLI1,STEAP4,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,STXBP6,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,SUFU,transcriptional,1,1,0,0,1,1,1,1,19095649
GLI1,SYNM,transcriptional,2,2,0,0,1,1,1,1,18924150
GLI1,TERT,transcriptional,1,1,1,1,0,0,1,1,24086482
GLI1,TGFB1,transcriptional,1,1,1,1,0,0,1,1,22859956
GLI1,TIAM1,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,TMEM69,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,TNFAIP6,transcriptional,1,1,0,0,1,1,1,1,19095649
GLI1,TNFRSF10B,transcriptional,3,3,0,0,1,1,1,1,21135115
GLI1,TNMD,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,TOM1,transcriptional,2,2,0,0,1,1,1,1,11719506
GLI1,TP53,post_translational;transcriptional,2,2,1,1,1,1,1,1,18924150
GLI1,TRIB2,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,TSC22D1,transcriptional,2,2,0,0,1,1,1,1,11719506
GLI1,TST,transcriptional,2,2,1,1,0,0,1,1,18924150
GLI1,UCHL3,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,USP7,transcriptional,2,2,1,1,0,0,1,1,11719506
GLI1,VEGFA,transcriptional,2,2,1,1,0,0,1,1,19028702;21666711
GLI1,VIM,transcriptional,1,1,1,1,0,0,1,1,19028702
GLI1,VLDLR,transcriptional,1,1,1,1,0,0,1,1,19095649
GLI1,WNT1,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT10A,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT10B,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT11,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT16,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT2,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT2B,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT3,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT3A,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT4,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT5A,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT5B,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT6,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT7A,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT7B,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT8A,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT8B,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT9A,post_translational,0,0,1,1,0,0,1,1,
GLI1,WNT9B,post_translational,0,0,1,1,0,0,1,1,
GLI1,hsa-miR-29a-3p,mirna_transcriptional,1,1,0,0,1,1,1,1,20564213
GLI1,hsa-miR-29a-5p,mirna_transcriptional,1,1,0,0,1,1,1,1,20564213
GLI1,hsa-miR-29b,mirna_transcriptional,1,1,0,0,1,1,1,1,20564213
GLI1,hsa-miR-29b-1-5p,mirna_transcriptional,1,1,0,0,1,1,1,1,20564213
GLI2,ABCA1,transcriptional,2,2,0,0,1,1,1,1,14691458
GLI2,ADD3,transcriptional,2,2,1,1,0,0,1,1,14691458
GLI2,AKAP4,transcriptional,2,2,0,0,1,1,1,1,14691458
GLI2,ASCL1,transcriptional,1,1,1,1,0,0,1,1,21559470
GLI2,ATP10B,transcriptional,2,2,0,0,1,1,1,1,14691458
GLI2,ATP4A,transcriptional,1,1,1,1,0,0,1,1,15691835
GLI2,ATP9A,transcriptional,2,2,0,0,1,1,1,1,14691458
GLI2,BCL2,post_translational;transcriptional,29,29,1,1,0,0,1,1,11001584;11493558;14555646;15087129;15140221;15520176;16054035;16396903;16406505;16413481;16571352;16880536;17000779;17845852;18497536;18698484;18813803;19049965;19190345;20107231;20143239;20712011;21135115;9216996;9609833
GLI2,BCL6,transcriptional,2,2,0,0,1,1,1,1,14691458
GLI2,BGLAP,transcriptional,1,1,1,1,0,0,1,1,17442891
GLI2,BHLHE41,transcriptional,3,3,1,1,0,0,1,1,24165159
GLI2,BLVRA,transcriptional,2,2,0,0,1,1,1,1,14691458
GLI2,BMP1,transcriptional,2,2,0,0,1,1,1,1,14691458
GLI2,BMP2,post_translational;transcriptional,2,2,1,1,0,0,1,1,16880529;19103752
GLI2,BMP4,post_translational;transcriptional,2,2,1,1,0,0,1,1,18710724;20934421
GLI2,BMP5,post_translational,0,0,1,1,0,0,1,1,
GLI2,BMP6,post_translational,0,0,1,1,0,0,1,1,
GLI2,BMP7,post_translational;transcriptional,2,2,1,1,1,1,1,1,14691458
GLI2,BMP8A,post_translational,0,0,1,1,0,0,1,1,
GLI2,BMP8B,post_translational,0,0,1,1,0,0,1,1,
GLI2,BRD2,transcriptional,2,2,1,1,0,0,1,1,14691458
GLI2,CAMK1,transcriptional,2,2,1,1,0,0,1,1,14691458
GLI2,CCL17,transcriptional,2,2,1,1,0,0,1,1,14691458
GLI2,CCND1,transcriptional,3,3,1,1,0,0,1,1,12533516;14691458
GLI2,CCND2,transcriptional,1,1,1,1,0,0,1,1,12533516
GLI2,CCNG2,transcriptional,2,2,0,0,1,1,1,1,14691458
GLI2,CDC45,transcriptional,2,2,1,1,0,0,1,1,14691458
